#yyy-mm-dd hh:mm:ss latency xfertime sleeptime bytes url rc op
2017-12-10 16:39:33.829 0.001186 0.000130 0 4372 /264fa522-a25c-4c14-ae47-c713acfcf299 200 GET
2017-12-10 16:39:33.840 0.001084 0.000332 0 45860 /73c53b74-2ac9-420f-bf2b-3c2ce8b4748a 200 GET
2017-12-10 16:39:33.850 0.001221 0.000279 0 46275 /ba466a43-e1ce-40e2-a0bf-aae9ccbb9eeb 200 GET
2017-12-10 16:39:33.852 0.014291 0.000044 0 4998 /6a3ff0f4-6bb9-44d4-8fa5-5b6cf6c0f295 200 GET
2017-12-10 16:39:33.851 0.015038 0.004307 0 479369 /308fceb6-b48b-4e10-819c-d1942412b988 200 GET
2017-12-10 16:39:33.918 0.001615 0.000181 0 50152 /a7ec6b1d-b6a7-4768-b13d-7e0c159baf05 200 GET
2017-12-10 16:39:33.934 0.016918 0.003847 0 508856 /f7a1ccb4-3215-456a-b6bc-7c287d72a2bd 200 GET
2017-12-10 16:39:34.072 0.001403 0.000253 0 51151 /fbc251f6-80ef-4e11-9f0a-cb97db4a2a30 200 GET
2017-12-10 16:39:34.114 0.001241 0.000230 0 53180 /8fa14d13-3773-41e8-aa5a-a0377d8ae99e 200 GET
2017-12-10 16:39:34.120 0.001211 0.000248 0 53878 /f272c5b3-5afb-407d-8093-6edb55276380 200 GET
2017-12-10 16:39:34.132 0.006448 0.000055 0 5399 /ce86d2cb-a67a-4b30-9ad8-2dda518ac025 200 GET
2017-12-10 16:39:34.180 0.001246 0.000420 0 54131 /66110156-1d77-4265-837c-f83ab1bb620e 200 GET
2017-12-10 16:39:34.183 0.001064 0.000119 0 5501 /98b7981e-7053-4d8b-9734-30bc518e3bbb 200 GET
2017-12-10 16:39:34.203 0.001412 0.000320 0 55178 /5b81038c-a563-4233-aff1-0b5ab0f85031 200 GET
2017-12-10 16:39:34.280 0.001490 0.000210 0 55385 /266334a8-353e-4979-b1cd-341e9cf09cec 200 GET
2017-12-10 16:39:34.394 0.001377 0.000122 0 5566 /121970d7-f662-49d8-9f80-1e2230bf7c7e 200 GET
2017-12-10 16:39:34.409 0.001342 0.000235 0 55730 /28dd4f64-b957-426b-9f52-a2eec2450309 200 GET
2017-12-10 16:39:34.438 0.001068 0.000107 0 5633 /c353562e-0fc3-4b4d-a412-2253a7fe18cb 200 GET
2017-12-10 16:39:34.511 0.001322 0.000122 0 5739 /0cd11e89-c7f9-4d02-8040-8a29912e948e 200 GET
2017-12-10 16:39:34.510 0.002197 0.000721 0 57199 /40de57b2-0067-45be-b2a6-99d63e6686d7 200 GET
2017-12-10 16:39:34.533 0.001244 0.000082 0 5777 /593c600e-ac82-43d9-b586-1c9c818d1269 200 GET
2017-12-10 16:39:34.587 0.001495 0.000266 0 58536 /4f698c63-047c-4dbb-b6f8-b49c7d37bd75 200 GET
2017-12-10 16:39:34.589 0.001280 0.000414 0 59121 /8192c043-21ad-4250-93cf-f80c208ce0d2 200 GET
2017-12-10 16:39:34.597 0.002052 0.004945 0 603291 /4a3e9d52-dd64-4d3b-8b6e-b90c6888438b 200 GET
2017-12-10 16:39:34.676 0.001188 0.000069 0 6070 /d646b1af-6454-4c37-9225-e9961c9e517b 200 GET
2017-12-10 16:39:34.679 0.001272 0.000284 0 60922 /e7ad3a9b-bf2b-45cc-9e1b-f3b58a071d6a 200 GET
2017-12-10 16:39:34.685 0.001100 0.000073 0 6238 /330b8aea-350f-4163-90f0-fa7a9985fac8 200 GET
2017-12-10 16:39:34.695 0.000990 0.000059 0 6296 /43c6742d-1f94-4e90-b7c4-e305981cf0f0 200 GET
2017-12-10 16:39:34.754 0.001536 0.000316 0 63806 /475c004d-182b-45bd-9592-93cc59ec25a4 200 GET
2017-12-10 16:39:34.808 0.001004 0.000100 0 6626 /3ee0635e-838a-4f37-b857-577ec08b4c74 200 GET
2017-12-10 16:39:34.829 0.000871 0.000065 0 6677 /b2f79a71-4bd8-4629-9cd3-5f2a2bc788cc 200 GET
2017-12-10 16:39:34.840 0.001116 0.001546 0 67239 /97ae91c7-9d91-4f62-b1b7-3135f84b5362 200 GET
2017-12-10 16:39:34.850 0.001010 0.000538 0 67948 /69aa742c-76b4-4fb2-8799-1fb289254fa3 200 GET
2017-12-10 16:39:34.851 0.001330 0.000096 0 6986 /6e6e64cb-22ef-4e58-9849-e67b5f52dd1e 200 GET
2017-12-10 16:39:34.852 0.001056 0.000060 0 7095 /2dc5ee79-43f5-4e3c-ba7c-be407f4d32ee 200 GET
2017-12-10 16:39:34.934 0.014803 0.000085 0 7296 /27809b9e-037d-4edb-8491-6c8112924e14 200 GET
2017-12-10 16:39:34.918 0.030466 0.000818 0 71484 /887b7142-93b9-46ce-8d86-3c6012cbb26c 200 GET
2017-12-10 16:39:35.072 0.001168 0.000069 0 7299 /3c0de50a-0895-4513-a8e3-56d21d3c8967 200 GET
2017-12-10 16:39:35.114 0.001330 0.000567 0 73040 /768e1a75-b478-4d0d-9fc0-39ea6c5420b3 200 GET
2017-12-10 16:39:35.120 0.001065 0.000068 0 7392 /1d03312d-a304-4810-acc5-a2e32f6176e4 200 GET
2017-12-10 16:39:35.131 0.001138 0.000073 0 7442 /d0c2a5a9-4292-4d13-be16-14bda273dfd4 200 GET
2017-12-10 16:39:35.180 0.001348 0.000149 0 7588 /c4c0bce0-c326-4f8e-a1b4-87f8ad92a85a 200 GET
2017-12-10 16:39:35.183 0.001199 0.000065 0 7672 /8816b368-0f17-4d42-a52d-bf63bf445ad7 200 GET
2017-12-10 16:39:35.203 0.016681 0.008197 0 774479 /93a35bd6-0b79-4f00-b3c1-4f27d5f19f11 200 GET
2017-12-10 16:39:35.280 0.001822 0.000258 0 78167 /6d43ed70-5b36-4139-af9e-88ea6348c269 200 GET
2017-12-10 16:39:35.394 0.001545 0.000346 0 79228 /cf2879a6-d4c1-412e-90a5-3c820db1e1cd 200 GET
2017-12-10 16:39:35.409 0.001379 0.000474 0 80007 /b78d1790-e6b0-4271-bce5-1fb599444705 200 GET
2017-12-10 16:39:35.438 0.001442 0.000498 0 80646 /4d0e28b7-b070-4e84-be8d-dad0a7666d15 200 GET
2017-12-10 16:39:35.510 0.001826 0.000342 0 82780 /d668eef8-79ac-4d46-93e3-f1d2104dfc48 200 GET
2017-12-10 16:39:35.511 0.002300 0.008026 0 828136 /5ba933df-198e-425b-9238-9f523c1803b0 200 GET
2017-12-10 16:39:35.533 0.011389 0.000469 0 82822 /a0844ac2-bc5a-45f7-a2f6-0a325a4a2ecd 200 GET
2017-12-10 16:39:35.587 0.001240 0.000077 0 8436 /a7e49616-865d-4fb6-9992-bd27f25f64a7 200 GET
2017-12-10 16:39:35.589 0.001116 0.000081 0 8620 /9ae69182-b3fe-4c84-b40b-a7b52010d5fa 200 GET
2017-12-10 16:39:35.597 0.001370 0.000496 0 87701 /237e9449-f054-4837-ac0f-008d17b585af 200 GET
2017-12-10 16:39:35.676 0.001235 0.000195 0 8786 /1c3d7105-7fed-49b2-81f4-111d7dbcc03c 200 GET
2017-12-10 16:39:35.679 0.001080 0.000060 0 8884 /b3ade707-32b2-4f2b-a8ec-01a34bf45ebc 200 GET
2017-12-10 16:39:35.685 0.001056 0.000092 0 8977 /59008be4-e366-42f5-b438-ff1f0b851e80 200 GET
2017-12-10 16:39:35.695 0.001398 0.000498 0 90636 /3e6f3ed9-f083-407f-8198-2092a019f629 200 GET
2017-12-10 16:39:35.754 0.001363 0.000101 0 9085 /4bf23562-0a2f-4fb9-8451-0c92c12ec61a 200 GET
2017-12-10 16:39:35.808 0.001217 0.000116 0 9130 /96f78edc-989a-492f-87d9-5ecbe361acab 200 GET
2017-12-10 16:39:35.829 0.001497 0.001461 0 92792 /987e0e75-2927-4760-b6a5-dbc1a73531ea 200 GET
2017-12-10 16:39:35.840 0.001131 0.000087 0 9542 /a7e49616-865d-4fb6-9992-bd27f25f64a7 200 GET
2017-12-10 16:39:35.850 0.001032 0.000081 0 9595 /1d61ec52-2db1-455d-9d30-0eb0677f9cb9 200 GET
2017-12-10 16:39:35.851 0.001425 0.000834 0 96232 /3d637101-ab5e-4f7a-b573-54edaac39215 200 GET
2017-12-10 16:39:35.852 0.011850 0.000668 0 96343 /aa2c7bf1-f8f6-4380-b3ff-a193db4db6fb 200 GET
2017-12-10 16:39:35.918 0.001094 0.000080 0 9666 /15d68921-b72c-4856-af14-151ef9c13c73 200 GET
2017-12-10 16:39:35.934 0.001556 0.000571 0 98513 /39a85e19-ba0a-42cf-a8ad-00a81b6e39e4 200 GET
2017-12-10 16:39:36.072 0.001061 0.000568 0 98513 /39a85e19-ba0a-42cf-a8ad-00a81b6e39e4 200 GET
2017-12-10 16:39:36.114 0.001446 0.000701 0 98640 /1c91f92c-b7e2-43e7-838f-59f350581a2a 200 GET
2017-12-10 16:39:36.754 0.001033 0.000306 0 10086 /895758ad-8944-4e19-a8e1-68054936e55c 200 GET
2017-12-10 16:39:36.808 0.009990 0.011122 0 1018984 /180e7a8a-e543-433d-9fc0-460b5a49de98 200 GET
2017-12-10 16:39:36.829 0.001064 0.000080 0 10691 /b15db9f0-27ec-4e2b-9884-1e7ec716a7b3 200 GET
2017-12-10 16:39:36.840 0.000909 0.000053 0 10936 /7ce4116d-e948-40f1-b22e-68c15c552e31 200 GET
2017-12-10 16:39:36.850 0.001035 0.000067 0 11339 /549f8493-85d5-4a22-88b1-2684f5abbd8c 200 GET
2017-12-10 16:39:36.851 0.001080 0.000073 0 11509 /83da9a21-8a20-487f-85cc-66e7809459ef 200 GET
2017-12-10 16:39:36.852 0.000936 0.000081 0 11559 /06f20490-aa84-4354-a96d-c14d882fe4ca 200 GET
2017-12-10 16:39:36.918 0.001191 0.000242 0 11600 /7a77e897-c598-498c-a83e-0f407063f679 200 GET
2017-12-10 16:39:36.934 0.001873 0.010874 0 1166064 /f70c88db-700a-47a2-b28e-0630bb0cd54f 200 GET
2017-12-10 16:39:37.072 0.001079 0.000082 0 11733 /36fdf34b-0495-473d-946a-687cb7675385 200 GET
2017-12-10 16:39:37.114 0.000937 0.000121 0 11779 /c8c5832e-092a-4250-a6bb-e8a5945cd5d8 200 GET
2017-12-10 16:39:37.120 0.000844 0.000070 0 11852 /8aa6607f-c540-4603-9bc4-8169ff007cb6 200 GET
2017-12-10 16:39:37.132 0.011416 0.001020 0 118536 /402bf8d4-ef23-40c9-8650-d918004ab0ad 200 GET
2017-12-10 16:39:37.180 0.001127 0.000107 0 11888 /3c8ceecc-fb23-4c3f-bae0-ec53b7b21c03 200 GET
2017-12-10 16:39:37.184 0.000927 0.000100 0 11913 /062f2114-5f5d-4a2f-8a3e-b6ec92f9bad0 200 GET
2017-12-10 16:39:37.203 0.000887 0.000081 0 12096 /bdab0b4d-21b4-4dd7-9cb7-4925cc333446 200 GET
2017-12-10 16:39:37.280 0.001586 0.000985 0 123647 /41b4a0d0-0bb4-4908-86e7-1a6caf95b675 200 GET
2017-12-10 16:39:37.395 0.001182 0.000123 0 12366 /a0b2d1c1-9195-4f97-a9bf-aa434455801c 200 GET
2017-12-10 16:39:37.409 0.001563 0.000923 0 126125 /72368847-28e3-45d3-b025-58a695deb695 200 GET
2017-12-10 16:39:37.438 0.003427 0.000088 0 12868 /1450273d-3d9d-4ae4-bd63-9878be90684f 200 GET
2017-12-10 16:39:37.510 0.001379 0.000153 0 12881 /fe5d8a1d-c447-4f34-8196-334c70cbbe67 200 GET
2017-12-10 16:39:37.511 0.001121 0.000067 0 13001 /59431e26-0f48-415b-a33f-1ffcad00ba33 200 GET
2017-12-10 16:39:37.533 0.001100 0.000076 0 13169 /74c75c41-7bbd-4752-99b3-09cff478a5f2 200 GET
2017-12-10 16:39:37.587 0.010932 0.000419 0 13193 /cb7b0670-2dc4-41e1-b159-5577277f6e8f 200 GET
2017-12-10 16:39:37.589 0.009482 0.000090 0 13270 /0fb5dde8-158d-4b78-a27c-b2e601858a01 200 GET
2017-12-10 16:39:37.597 0.001563 0.001381 0 132740 /76b68a11-0c7c-4bf4-b19e-6f5014fe09f4 200 GET
2017-12-10 16:39:37.676 0.001361 0.000089 0 13301 /0971e26f-7a6b-4ed3-a293-7463592d34bb 200 GET
2017-12-10 16:39:37.679 0.001695 0.000983 0 138412 /12adc103-8b44-4596-9c87-c8d996383c8b 200 GET
2017-12-10 16:39:37.686 0.001083 0.000063 0 13922 /cb66a40d-6318-45b3-a9c2-a53e960ff3d1 200 GET
2017-12-10 16:39:37.695 0.000985 0.000061 0 13935 /c1eea92a-b08e-43e7-aa3f-b2742af34c8d 200 GET
2017-12-10 16:39:37.754 0.001430 0.000144 0 14373 /f06385df-7408-424a-9359-e1e2757993ef 200 GET
2017-12-10 16:39:37.808 0.001252 0.000162 0 14411 /18dc3cde-52b1-4aed-bc45-c5f3aad39b3c 200 GET
2017-12-10 16:39:37.840 0.005697 0.000183 0 15315 /b4493b74-292a-4785-b7ae-5350751847c6 200 GET
2017-12-10 16:39:37.829 0.002302 0.023568 0 1445563 /60889b5f-c37e-4276-ac00-e792b10d70fc 200 GET
2017-12-10 16:39:37.850 0.006003 0.000302 0 15372 /8e573ff2-587c-4b50-9b6b-8a563ef766ac 200 GET
2017-12-10 16:39:37.853 0.004321 0.000747 0 16210 /f58660ca-9e01-4067-a0f7-17a5dbc66f84 200 GET
2017-12-10 16:39:37.851 0.004899 0.001699 0 159304 /25005354-e6df-4d88-954e-f38c08c3084f 200 GET
2017-12-10 16:39:37.918 0.000859 0.000063 0 17436 /fcfabbc3-bb7d-4507-b106-62e361c60ab1 200 GET
2017-12-10 16:39:37.934 0.001790 0.001712 0 210738 /9b9b0f5d-19bf-4602-986e-ce2f9fe27dd3 200 GET
2017-12-10 16:39:38.072 0.001165 0.000067 0 22189 /D08655D7-F02A-4AAA-AE33-2ABD4F78BE78 200 GET
2017-12-10 16:39:38.114 0.001098 0.000253 0 22277 /6f29afe7-d459-4546-afd4-0a020ffb8a8f 200 GET
2017-12-10 16:39:38.120 0.001044 0.000208 0 22985 /7d405e58-24ff-4bfa-899d-496346dec89f 200 GET
2017-12-10 16:39:38.132 0.001083 0.000816 0 23392 /de32e993-bf78-4994-933f-628b4f590ad4 200 GET
2017-12-10 16:39:38.180 0.008455 0.000058 0 2358 /abb3f2c5-ee38-4ecb-82a8-1453cd0b6374 200 GET
2017-12-10 16:39:38.184 0.004910 0.000449 0 23737 /22f0f343-8b1c-4ebe-abab-b0b11e7de7d9 200 GET
2017-12-10 16:39:38.203 0.001801 0.003514 0 238671 /e52bd89b-bd43-41f3-b997-99259f9c6095 200 GET
2017-12-10 16:39:38.280 0.009021 0.000386 0 23957 /b374c521-5639-4af9-b05d-87d7bc206d1f 200 GET
2017-12-10 16:39:38.394 0.002341 0.002519 0 243279 /117bfa1e-e8a1-4924-949e-230f496b9e0e 200 GET
2017-12-10 16:39:38.409 0.001226 0.000116 0 25930 /5316c761-6612-4b6d-8dc7-47b0f1e97426 200 GET
2017-12-10 16:39:38.438 0.009135 0.002410 0 264691 /56B4B34C-86A4-4D50-812D-2CA2B6B3F30C 200 GET
2017-12-10 16:39:38.510 0.001309 0.000177 0 27009 /a8a6fc97-b1f0-45d2-b14b-0dda70349c51 200 GET
2017-12-10 16:39:38.511 0.001060 0.000357 0 27330 /1dfa0712-218c-4132-8578-5a319f7a2311 200 GET
2017-12-10 16:39:38.533 0.002360 0.003292 0 273534 /91a549ec-94c6-412e-a1f9-04d62e37a280 200 GET
2017-12-10 16:39:38.539 0.001273 0.000383 0 28351 /2f7486c2-b10b-4aea-98b2-1d6f9c408cf2 200 GET
2017-12-10 16:39:38.587 0.002219 0.004452 0 287228 /426bcf28-8f7d-433d-b47f-9314e6713087 200 GET
2017-12-10 16:39:38.589 0.002266 0.005006 0 289382 /9e23b681-8cb9-4673-bac6-c206bb05c607 200 GET
2017-12-10 16:39:38.597 0.001101 0.000271 0 29042 /bdc73e51-51f1-42c1-9ef3-abf6b23b4fed 200 GET
2017-12-10 16:39:38.619 0.001016 0.000337 0 29257 /6b97ea2d-1c44-4026-b76b-424ddd6ebf72 200 GET
2017-12-10 16:39:38.676 0.001194 0.000151 0 34518 /1074d25a-92f8-4dc2-b02b-d7985d17b4d6 200 GET
2017-12-10 16:39:38.679 0.013670 0.000251 0 35540 /17c9c3ce-b067-4d2b-b958-d2925515cedb 200 GET
2017-12-10 16:39:38.685 0.006920 0.000270 0 36382 /3ff10ac3-4bc4-4d06-a9d1-109b3fd0513a 200 GET
2017-12-10 16:39:38.695 0.009863 0.000227 0 36740 /25613dcd-32b3-4c83-b41e-bfe3e3e4015e 200 GET
2017-12-10 16:39:38.754 0.002276 0.002784 0 367907 /6267ab95-de62-440c-b06a-18edb7fe2cf5 200 GET
2017-12-10 16:39:38.808 0.015892 0.002852 0 369014 /ba60e6f1-488a-4462-94b0-55ea99d137a9 200 GET
2017-12-10 16:39:38.829 0.008973 0.000038 0 3820 /bafb8242-0d29-4ec4-8701-36f23604e1f5 200 GET
2017-12-10 16:39:38.835 0.004264 0.000244 0 38394 /003a5aa9-de88-4d37-84e2-8bed357d0b84 200 GET
2017-12-10 16:39:38.840 0.001184 0.000039 0 3935 /92cf0e9a-1a4d-499f-80fc-313fa3d7dcf5 200 GET
2017-12-10 16:39:38.850 0.003590 0.000063 0 4102 /a7fc5bf3-d2f0-4c7d-a15d-0459e9b28280 200 GET
2017-12-10 16:39:38.852 0.002635 0.000125 0 4227 /44ac664d-3086-446a-afca-c340a9b65ffd 200 GET
2017-12-10 16:39:38.850 0.001757 0.003492 0 397501 /cc751b26-7288-4807-9a54-35f09fcdc5e6 200 GET
2017-12-10 16:39:38.918 0.001106 0.000071 0 4264 /4615799a-8c80-4cc8-8142-1a8d5a8a5b96 200 GET
2017-12-10 16:39:38.934 0.003229 0.000055 0 4350 /ec5fb224-80da-4f98-8cab-347391c97a61 200 GET
2017-12-10 16:39:39.072 0.001060 0.000283 0 45367 /71ebb75f-e65b-478c-b99a-02ebd79a1b55 200 GET
2017-12-10 16:39:39.095 0.000798 0.000084 0 4613 /339a6294-0b60-4668-8097-51a5a69ac625 200 GET
2017-12-10 16:39:39.114 0.000700 0.000028 0 4923 /28dd28c2-b2eb-4cd3-b6b8-3bffb5da1524 200 GET
2017-12-10 16:39:39.120 0.000690 0.000033 0 4943 /a8b8481c-3979-4478-bdec-28de8f7751c5 200 GET
2017-12-10 16:39:39.131 0.000988 0.000277 0 50854 /f6ad9b01-ce9d-42a9-8555-9c7031e1adde 200 GET
2017-12-10 16:39:39.180 0.011295 0.005529 0 512205 /5A7B0844-92A9-476F-96CB-E2EE2522D6B2 200 GET
2017-12-10 16:39:39.189 0.007590 0.000073 0 5189 /7925db0d-2175-49bb-a265-daac8f2d253e 200 GET
2017-12-10 16:39:39.183 0.013280 0.000482 0 51234 /1b0b7572-5682-4e7a-bd3d-8170b5bc0528 200 GET
2017-12-10 16:39:39.203 0.002430 0.005517 0 525955 /60fd8ff4-65d7-4171-83af-9c41f264eba3 200 GET
2017-12-10 16:39:39.280 0.001587 0.000219 0 54485 /967bc232-ad3d-48b2-95a8-c1c3b9962aec 200 GET
2017-12-10 16:39:39.324 0.000929 0.000088 0 5463 /73589a88-95c0-4c9f-afcf-bfdd5145d7a2 200 GET
2017-12-10 16:39:39.360 0.000960 0.000083 0 5466 /aca3e3f8-d180-4f5a-99b6-01e47e91cab4 200 GET
2017-12-10 16:39:39.394 0.001260 0.000540 0 55329 /c88316af-5a65-4429-ba23-276a8194c629 200 GET
2017-12-10 16:39:39.404 0.000832 0.000058 0 5539 /626058da-6ebb-408c-8d53-3b3109cd2437 200 GET
2017-12-10 16:39:39.409 0.000862 0.000043 0 5555 /d54114aa-68d1-4216-b418-c3dee8fb497b 200 GET
2017-12-10 16:39:39.438 0.000905 0.000058 0 5652 /b313952f-d190-4bb5-a7b0-b8ae0a88a3ef 200 GET
2017-12-10 16:39:39.441 0.000810 0.000039 0 5699 /6a1f48d6-9ad9-48eb-babb-d49070c4c78a 200 GET
2017-12-10 16:39:39.465 0.000826 0.000041 0 5766 /d2625573-f5fa-48ff-9484-418bcc8c4601 200 GET
2017-12-10 16:39:39.509 0.000864 0.000039 0 5784 /26163888-bc7c-4d49-8b69-1f09d9055422 200 GET
2017-12-10 16:39:39.511 0.000808 0.000044 0 5883 /77e2c326-8904-4f9b-9f06-7d38adbc02d9 200 GET
2017-12-10 16:39:39.533 0.001108 0.000541 0 58894 /7fdbb4ed-a5b5-4aa6-a294-68487fd1addd 200 GET
2017-12-10 16:39:39.538 0.000833 0.000054 0 5928 /f8c06af1-424b-4ac0-b86f-55f219fabd14 200 GET
2017-12-10 16:39:39.587 0.000744 0.000461 0 59558 /160d9cf3-8286-46f3-a517-7aecae7123a2 200 GET
2017-12-10 16:39:39.589 0.001021 0.000586 0 60708 /b027097d-1761-4b45-b55f-659d0c1db5c9 200 GET
2017-12-10 16:39:39.597 0.001373 0.000221 0 60784 /67169dd3-d8cb-4454-a3d3-2d320eccf210 200 GET
2017-12-10 16:39:39.619 0.001029 0.000073 0 6079 /5e927afa-4824-42af-94dc-3061e5b70312 200 GET
2017-12-10 16:39:39.676 0.001244 0.000163 0 6085 /a7023c19-7b59-4ba0-8798-404705a34f35 200 GET
2017-12-10 16:39:39.679 0.010755 0.000068 0 6123 /3432ed55-19ec-4e6e-87d0-ba97330470ad 200 GET
2017-12-10 16:39:39.686 0.004117 0.000066 0 6193 /f9ff6747-a3c6-4e61-817c-d6648b6e2dea 200 GET
2017-12-10 16:39:39.695 0.001047 0.000250 0 6237 /b2be3134-c16a-4a79-b6d3-cd2f14355257 200 GET
2017-12-10 16:39:39.754 0.000900 0.000216 0 6291 /a5e7d4ac-903d-42a1-915a-77bde19c2f13 200 GET
2017-12-10 16:39:39.808 0.002227 0.009045 0 629318 /26b031ac-5679-4d7e-8ef0-e3c6b63a1198 200 GET
2017-12-10 16:39:39.829 0.000905 0.000025 0 6315 /0eb3ea18-c040-42d5-9164-bfed0d3c63c3 200 GET
2017-12-10 16:39:39.835 0.001204 0.000416 0 63665 /d42d417c-7c49-4967-b7f9-6194d8ffb21c 200 GET
2017-12-10 16:39:39.840 0.001676 0.005647 0 651602 /e321e513-307b-47ae-9784-262b52ca766f 200 GET
2017-12-10 16:39:39.850 0.001079 0.000611 0 66088 /4c2d9847-a2a2-4d47-ab04-5c490e9af18d 200 GET
2017-12-10 16:39:39.851 0.001471 0.000048 0 6657 /691858d0-939a-47f6-9c19-7637dd4dfc4f 200 GET
2017-12-10 16:39:39.852 0.000900 0.000035 0 6684 /2d5a1390-1fb9-4cb1-be28-17c8ea70eb7f 200 GET
2017-12-10 16:39:39.918 0.000951 0.000042 0 6737 /ee247afd-c34c-4e7b-bd96-879d9d64a37c 200 GET
2017-12-10 16:39:39.934 0.001046 0.000056 0 6950 /862e9f7d-f6ca-4d72-8254-1233b66d8c3d 200 GET
2017-12-10 16:39:40.072 0.000949 0.000228 0 6960 /33edc938-2348-4155-8e00-05180dfacba7 200 GET
2017-12-10 16:39:40.095 0.011413 0.000873 0 70665 /a17e1f36-9634-4c2c-bb33-cdb1dd0b0359 200 GET
2017-12-10 16:39:40.114 0.001316 0.000485 0 71649 /c5cba5d8-98a3-4b6c-8fe5-1846ad6104b5 200 GET
2017-12-10 16:39:40.120 0.000958 0.000055 0 7164 /467595f2-e4d7-43a0-936c-3a0c113ab523 200 GET
2017-12-10 16:39:40.131 0.001423 0.001322 0 72350 /7a40d624-fd32-4055-a801-37c3ef56e6a9 200 GET
2017-12-10 16:39:40.180 0.001275 0.000522 0 72554 /a9bd13f1-1ccd-4a2c-9993-ce24ee17a1fe 200 GET
2017-12-10 16:39:40.183 0.000968 0.000085 0 7274 /1e7fee00-5553-492f-81db-f7e536546990 200 GET
2017-12-10 16:39:40.189 0.001076 0.000052 0 7308 /c46b2435-de9f-46ab-bc1f-ea232cef9edc 200 GET
2017-12-10 16:39:40.203 0.001371 0.000075 0 7320 /b12a6f35-69af-4bf5-9143-2718d8642903 200 GET
2017-12-10 16:39:40.280 0.000891 0.000046 0 7367 /e8fe52c8-dce4-4be8-93c3-92825dd47429 200 GET
2017-12-10 16:39:40.323 0.002094 0.016908 0 748445 /E79629D1-B64B-4660-AF80-FE5B8C3AD9AE 200 GET
2017-12-10 16:39:40.360 0.001548 0.000255 0 75969 /2948eaef-3f54-433e-be24-96e321fcedd1 200 GET
2017-12-10 16:39:40.394 0.001250 0.000972 0 75999 /251aea01-9d7a-4fa7-ab42-047cf19b4e23 200 GET
2017-12-10 16:39:40.404 0.001449 0.000363 0 77954 /efb85288-12ca-4eb0-b0b2-a0b3fce2657b 200 GET
2017-12-10 16:39:40.409 0.000943 0.000062 0 7948 /469e1dcf-1842-47e1-bfc4-f6f644edd1cf 200 GET
2017-12-10 16:39:40.439 0.001155 0.000073 0 8004 /6b350488-87cf-4850-8b39-4706b8e2692c 200 GET
2017-12-10 16:39:40.441 0.001334 0.000506 0 80147 /838edcf3-4f94-4b17-8338-aa929dabca36 200 GET
2017-12-10 16:39:40.465 0.001014 0.000067 0 8509 /cb054d27-937e-4f6f-9156-9b264a398a37 200 GET
2017-12-10 16:39:40.509 0.002043 0.013666 0 871037 /ce4d08b7-6b34-4c64-8bc2-49698408dbd2 200 GET
2017-12-10 16:39:40.511 0.014699 0.001759 0 90063 /18160072-85f0-4cb7-bac8-127b69741d45 200 GET
2017-12-10 16:39:40.533 0.001710 0.000688 0 93220 /bfb1d5ef-f94f-4f29-bf43-3ff20a6950cb 200 GET
2017-12-10 16:39:40.538 0.000852 0.000064 0 9842 /b0814f20-fba6-4fce-b62a-7c5a4c8a3c3f 200 GET
2017-12-10 16:39:40.850 0.000765 0.000046 0 10115 /8adb5019-e552-4fe3-a6d1-3a92f17394c6 200 GET
2017-12-10 16:39:40.852 0.000626 0.000029 0 10241 /36da4e9d-f2aa-45d6-856e-68d39c41c29d 200 GET
2017-12-10 16:39:40.918 0.001854 0.011282 0 1042510 /35f484c2-3ba0-4547-98ac-9138d8f4469b 200 GET
2017-12-10 16:39:40.934 0.000891 0.000054 0 10474 /e5633290-9ca0-43c9-96b3-d2d1e99bb595 200 GET
2017-12-10 16:39:41.072 0.009092 0.012659 0 1048220 /9d36eb7f-c4c4-4e37-9271-e45d44861737 200 GET
2017-12-10 16:39:41.095 0.001061 0.000053 0 10496 /52b371a8-6cfd-4a42-ac5c-9cdecdc5a435 200 GET
2017-12-10 16:39:41.114 0.000999 0.000606 0 10844 /2299c96e-0b68-44d6-a11f-115f946787dd 200 GET
2017-12-10 16:39:41.120 0.000927 0.000071 0 11261 /1295658f-e41e-433a-9131-efe2d63e9a8a 200 GET
2017-12-10 16:39:41.132 0.001054 0.000067 0 11331 /f394ae7b-7c46-42f0-9770-c02c07275d21 200 GET
2017-12-10 16:39:41.180 0.001096 0.000307 0 11447 /c913ae1f-481e-424c-beb0-5b33f86a8bc7 200 GET
2017-12-10 16:39:41.183 0.000870 0.000184 0 11662 /4e2d9102-b0c9-4069-b911-7356ad2c9436 200 GET
2017-12-10 16:39:41.189 0.001023 0.000103 0 11816 /f7613bba-2cdc-49c4-aaf5-c8015fe44c2f 200 GET
2017-12-10 16:39:41.203 0.000862 0.000072 0 11849 /a96d631d-dd7f-480a-9f0d-5f95b3d9247c 200 GET
2017-12-10 16:39:41.280 0.002061 0.015467 0 1189597 /a6a524b2-08d2-4596-946c-855622712a43 200 GET
2017-12-10 16:39:41.323 0.001156 0.000073 0 11928 /539130fa-d55d-4068-8fd9-ec83afa5d393 200 GET
2017-12-10 16:39:41.360 0.001132 0.000102 0 11939 /37f254dc-2c40-4204-bd95-ca1fa4d88539 200 GET
2017-12-10 16:39:41.394 0.001327 0.000107 0 11987 /5d31463d-c4e8-4a7f-a446-b3a62d589fe4 200 GET
