#date time latency xfertime sleeptime bytes transactions
2017-09-27 07:21:55 0.076306 0.000000 0.000000 0 1310
2017-09-27 07:21:56 0.032728 0.000000 0.000000 0 1295
2017-09-27 07:21:57 0.020846 0.000000 0.000000 0 1298
2017-09-27 07:21:58 0.256909 0.000300 0.000000 1 1175
2017-09-27 07:21:59 0.179697 0.000474 0.000000 0 1462
2017-09-27 07:22:00 0.211750 0.000740 0.000000 1 1333
2017-09-27 07:22:01 0.241893 0.001063 0.000000 1 1241
2017-09-27 07:22:02 0.183920 0.001078 0.000000 0 1472
2017-09-27 07:22:03 0.133571 0.000642 0.000000 1 1364
2017-09-27 07:22:04 0.112989 0.000246 0.000000 0 1306
2017-09-27 07:22:05 0.185222 0.001372 0.000000 1 1386
2017-09-27 07:22:06 0.229317 0.000378 0.000000 1 1343
2017-09-27 07:22:07 0.181366 0.000790 0.000000 1 1351
2017-09-27 07:22:08 0.118810 0.000687 0.000000 0 1423
2017-09-27 07:22:09 0.104081 0.000024 0.000000 1 1466
2017-09-27 07:22:10 0.265422 0.000662 0.000000 2 1346
2017-09-27 07:22:11 0.238522 0.000508 0.000000 2 1274
2017-09-27 07:22:12 0.110938 0.000431 0.000000 1 1390
2017-09-27 07:22:13 0.046792 0.000000 0.000000 0 1456
2017-09-27 07:22:14 0.578872 0.004564 0.000000 10 1224
2017-09-27 07:22:15 0.030828 0.000000 0.000000 0 1481
2017-09-27 07:22:16 0.034629 0.000000 0.000000 0 1327
2017-09-27 07:22:17 0.054517 0.000086 0.000000 0 1523
2017-09-27 07:22:18 0.112652 0.000637 0.000000 1 1527
2017-09-27 07:22:19 0.071699 0.000000 0.000000 0 1576
2017-09-27 07:22:20 0.078587 0.000000 0.000000 0 1358
2017-09-27 07:22:21 0.255343 0.001906 0.000000 9 1300
2017-09-27 07:22:22 0.065861 0.000000 0.000000 0 1300
2017-09-27 07:22:23 0.107293 0.000000 0.000000 0 1008
