#yyy-mm-dd hh:mm:ss latency xfertime thinktime bytes url rc op
2018-01-19 16:18:10.863 0.008482 0.010740 0 961214 data.dat 200 GET
2018-01-19 16:18:10.912 0.001283 0.000086 0 9735 data.dat 200 GET
2018-01-19 16:18:10.915 0.001483 0.000668 0 98255 data.dat 200 GET
2018-01-19 16:18:10.934 0.001192 0.000110 0 9868 data.dat 200 GET
2018-01-19 16:18:11.014 0.000737 0.000061 0 178 data.dat 200 GET
2018-01-19 16:18:11.126 0.000846 0.000130 0 178 data.dat 200 GET
2018-01-19 16:18:11.140 0.000612 0.000067 0 178 data.dat 200 GET
2018-01-19 16:18:11.240 0.001237 0.000695 0 100274 data.dat 200 GET
2018-01-19 16:18:11.243 0.000688 0.000042 0 10185 data.dat 200 GET
2018-01-19 16:18:11.267 0.005254 0.000832 0 102259 data.dat 200 GET
2018-01-19 16:18:11.318 0.000980 0.000042 0 10262 data.dat 200 GET
2018-01-19 16:18:11.320 0.001307 0.000726 0 103505 data.dat 200 GET
2018-01-19 16:18:11.328 0.001002 0.000059 0 10629 data.dat 200 GET
2018-01-19 16:18:11.410 0.001709 0.001460 0 107748 data.dat 200 GET
2018-01-19 16:18:11.410 0.003205 0.000686 0 106374 data.dat 200 GET
2018-01-19 16:18:11.417 0.000855 0.000051 0 10897 data.dat 200 GET
2018-01-19 16:18:11.427 0.001001 0.000075 0 11134 data.dat 200 GET
2018-01-19 16:18:11.486 0.001109 0.000095 0 11305 data.dat 200 GET
2018-01-19 16:18:11.539 0.001020 0.000069 0 11672 data.dat 200 GET
2018-01-19 16:18:11.560 0.001010 0.000065 0 11897 data.dat 200 GET
2018-01-19 16:18:11.574 0.011817 0.000066 0 12090 data.dat 200 GET
2018-01-19 16:18:11.584 0.004884 0.000082 0 12208 data.dat 200 GET
2018-01-19 16:18:11.584 0.005139 0.000069 0 12185 data.dat 200 GET
2018-01-19 16:18:11.584 0.015998 0.000075 0 12229 data.dat 200 GET
2018-01-19 16:18:11.650 0.001308 0.000107 0 12295 data.dat 200 GET
2018-01-19 16:18:11.665 0.001316 0.000101 0 12374 data.dat 200 GET
