#date time latency xfertime sleeptime bytes transactions
#TPS=100  0 0 0 0 0
2018-01-17 10:43:43 0.003379 0.000849 0.000000 49331 189
2018-01-17 10:43:44 0.006481 0.001566 0.000000 68321 188
2018-01-17 10:43:45 0.005988 0.001231 0.000000 60042 186
2018-01-17 10:43:46 0.005051 0.001231 0.000000 70321 187
2018-01-17 10:43:47 0.017296 0.004471 0.000000 149166 190
2018-01-17 10:43:48 0.013534 0.002278 0.000000 107404 197
2018-01-17 10:43:49 0.006312 0.001820 0.000000 100284 200
2018-01-17 10:43:50 0.007157 0.001439 0.000000 111479 199
2018-01-17 10:43:51 0.004709 0.000926 0.000000 67287 200
2018-01-17 10:43:52 0.021151 0.001977 0.000000 59780 194
2018-01-17 10:43:53 0.023208 0.003207 0.000000 122905 198
2018-01-17 10:43:54 0.181656 0.027902 0.000000 152872 196
2018-01-17 10:43:55 0.182170 0.027996 0.000000 196277 195
2018-01-17 10:43:56 0.166114 0.001728 0.000000 79140 198
2018-01-17 10:43:57 0.021698 0.002029 0.000000 84195 198
2018-01-17 10:43:58 0.044438 0.008303 0.000000 160560 203
2018-01-17 10:43:59 0.077406 0.006298 0.000000 156545 207
2018-01-17 10:44:00 0.536580 0.011021 0.000000 180737 208
2018-01-17 10:44:01 1.626609 0.019413 0.000000 164155 209
2018-01-17 10:44:02 0.883097 0.030572 0.000000 189480 208
2018-01-17 10:44:03 0.366591 0.010726 0.000000 88096 207
2018-01-17 10:44:04 0.098428 0.008587 0.000000 103766 203
2018-01-17 10:44:05 0.122925 0.033983 0.000000 154678 208
2018-01-17 10:44:06 0.309219 0.042858 0.000000 141889 205
2018-01-17 10:44:07 0.181650 0.020930 0.000000 97868 210
2018-01-17 10:44:08 0.023605 0.002382 0.000000 72927 218
2018-01-17 10:44:09 0.066805 0.004093 0.000000 105714 215
2018-01-17 10:44:10 0.008225 0.001464 0.000000 92726 214
2018-01-17 10:44:11 0.228411 0.017574 0.000000 219181 217
2018-01-17 10:44:12 0.277595 0.038575 0.000000 166337 214
2018-01-17 10:44:13 0.422166 0.046613 0.000000 184472 214
2018-01-17 10:44:14 0.390832 0.013819 0.000000 118295 213
2018-01-17 10:44:15 0.136470 0.004632 0.000000 108817 215
2018-01-17 10:44:16 0.050641 0.004438 0.000000 105118 216
2018-01-17 10:44:17 0.046022 0.005448 0.000000 170534 219
2018-01-17 10:44:18 0.080607 0.006706 0.000000 170727 228
2018-01-17 10:44:19 0.390131 0.003864 0.000000 78098 222
2018-01-17 10:44:20 0.051811 0.004969 0.000000 113263 228
2018-01-17 10:44:21 0.067916 0.006423 0.000000 167855 225
2018-01-17 10:44:22 0.068977 0.004695 0.000000 190369 225
2018-01-17 10:44:23 0.429050 0.066477 0.000000 205779 223
2018-01-17 10:44:24 3.644029 0.044661 0.000000 165260 226
2018-01-17 10:44:25 3.843905 0.016817 0.000000 158047 229
2018-01-17 10:44:26 0.408595 0.156967 0.000000 216077 223
2018-01-17 10:44:27 1.351651 0.113335 0.000000 174177 224
2018-01-17 10:44:28 1.178166 0.118358 0.000000 212120 235
