#date time latency xfertime sleeptime bytes transactions
#TPS=100,200  0 0 0 0 0
2018-01-19 16:23:35 80.817600 0.069359 0.000000 8565 443
2018-01-19 16:23:36 91.673433 0.388913 0.000000 17593 265
2018-01-19 16:23:37 79.704938 0.053491 0.000000 5452 1429
2018-01-19 16:23:38 80.322739 0.083525 0.000000 2446 1052
2018-01-19 16:23:40 88.156543 0.012191 0.000000 12 480
2018-01-19 16:23:41 92.507735 0.022400 0.000000 8 189
2018-01-19 16:23:42 78.763351 0.004395 0.000000 14 302
2018-01-19 16:23:46 66.562405 0.040420 0.000000 421 1019
2018-01-19 16:23:47 87.441938 0.028003 0.000000 1575 681
2018-01-19 16:23:48 75.428975 0.023564 0.000000 501 624
2018-01-19 16:23:49 62.753462 0.002414 0.000000 188 1080
2018-01-19 16:23:50 86.988778 0.008647 0.000000 40 574
2018-01-19 16:23:51 69.030767 0.006996 0.000000 72 212
2018-01-19 16:23:52 82.320301 0.000000 0.000000 0 77
2018-01-19 16:23:53 73.449643 0.048520 0.000000 950 548
2018-01-19 16:23:54 76.476423 0.008379 0.000000 216 834
2018-01-19 16:23:55 78.709210 0.001655 0.000000 297 1267
2018-01-19 16:23:56 69.801276 0.012205 0.000000 634 215
2018-01-19 16:23:57 96.387199 0.000017 0.000000 89 2
2018-01-19 16:23:58 85.739801 0.004632 0.000000 474 260
2018-01-19 16:23:59 79.191465 0.036170 0.000000 1399 1016
2018-01-19 16:24:00 73.494497 0.100677 0.000000 773 897
2018-01-19 16:24:01 73.568108 0.072126 0.000000 1090 64
2018-01-19 16:24:02 79.516847 0.083264 0.000000 7915 693
2018-01-19 16:24:03 69.822363 0.199352 0.000000 2969 1557
2018-01-19 16:24:06 68.581508 0.099424 0.000000 129 125
2018-01-19 16:24:07 64.956481 0.061051 0.000000 2010 982
2018-01-19 16:24:08 60.618386 0.044840 0.000000 227 1943
2018-01-19 16:24:10 32.729958 0.016627 0.000000 9 437
2018-01-19 16:24:11 19.143853 0.000210 0.000000 1 479
2018-01-19 16:24:14 7.802483 0.000000 0.000000 2 69
2018-01-19 16:24:15 38.108557 0.010272 0.000000 3853 206
2018-01-19 16:24:16 43.020798 0.003364 0.000000 378 495
2018-01-19 16:24:17 42.605424 0.047780 0.000000 196 904
2018-01-19 16:24:19 39.589179 0.151162 0.000000 1144 337
2018-01-19 16:24:20 34.221998 0.103599 0.000000 71 87
2018-01-19 16:24:21 18.348609 0.023242 0.000000 10 536
2018-01-19 16:24:22 36.322993 0.123053 0.000000 1472 348
2018-01-19 16:24:23 48.964906 0.058219 0.000000 142 76
2018-01-19 16:24:24 35.669009 0.091156 0.000000 2726 2324
2018-01-19 16:24:25 29.834996 0.081763 0.000000 226 243
2018-01-19 16:24:30 58.084935 0.210524 0.000000 6017 285
2018-01-19 16:24:34 29.125311 0.064990 0.000000 1913 926
2018-01-19 16:24:37 28.617194 0.009437 0.000000 13 335
2018-01-19 16:24:39 26.462863 0.020703 0.000000 87 225
2018-01-19 16:24:40 34.464390 0.011493 0.000000 495 18
2018-01-19 16:24:41 21.313184 0.002498 0.000000 55 16
2018-01-19 16:24:42 23.592654 0.035747 0.000000 277 89
2018-01-19 16:24:43 17.939258 0.039261 0.000000 90 1505
2018-01-19 16:24:45 35.767332 0.581531 0.000000 450 22
2018-01-19 16:24:46 23.974684 0.119397 0.000000 302 619
2018-01-19 16:24:48 18.652235 0.000001 0.000000 0 233
2018-01-19 16:24:50 15.538047 0.000000 0.000000 0 1
2018-01-19 16:24:52 14.365101 0.001585 0.000000 1 560
2018-01-19 16:24:55 14.340824 0.044516 0.000000 197 1044
2018-01-19 16:24:56 14.326175 0.030607 0.000000 9 37
2018-01-19 16:24:59 11.800995 0.041789 0.000000 170 564
2018-01-19 16:25:00 10.537204 0.045683 0.000000 199 130
2018-01-19 16:25:04 6.773642 0.014548 0.000000 21 118
2018-01-19 16:25:06 4.067519 0.000000 0.000000 0 1
2018-01-19 16:25:07 5.059700 0.168439 0.000000 278 279
2018-01-19 16:25:08 4.639212 0.000000 0.000000 0 2
2018-01-19 16:25:09 2.659506 0.024155 0.000000 4366 389
2018-01-19 16:25:10 3.456999 0.001441 0.000000 6 794
2018-01-19 16:25:11 3.349909 0.011558 0.000000 81 1006
2018-01-19 16:25:12 5.852516 0.062094 0.000000 424 324
2018-01-19 16:25:13 3.787176 0.058318 0.000000 5238 185
2018-01-19 16:25:14 3.845102 0.000464 0.000000 38 1761
2018-01-19 16:25:15 3.538266 0.000357 0.000000 191 526
2018-01-19 16:25:17 0.946253 0.000000 0.000000 0 100
2018-01-19 16:25:18 0.493950 0.001231 0.000000 234 409
2018-01-19 16:25:19 5.193278 0.321677 0.000000 864 1819
2018-01-19 16:25:20 9.250514 0.473350 0.000000 2017 1938
2018-01-19 16:25:21 17.043016 0.201172 0.000000 3718 1461
2018-01-19 16:25:23 17.217502 0.148759 0.000000 611 415
2018-01-19 16:25:24 12.799397 0.236677 0.000000 3107 1017
2018-01-19 16:25:25 13.823467 0.013029 0.000000 404 294
2018-01-19 16:25:27 15.334588 0.074416 0.000000 1605 1926
2018-01-19 16:25:28 15.717491 0.042632 0.000000 391 703
2018-01-19 16:25:29 15.429682 0.070343 0.000000 2429 1063
2018-01-19 16:25:32 11.416929 0.036993 0.000000 1965 1082
2018-01-19 16:25:34 15.637090 0.068401 0.000000 399 339
2018-01-19 16:25:39 5.985122 0.068686 0.000000 150 1473
2018-01-19 16:25:40 2.930918 0.008470 0.000000 7 466
2018-01-19 16:25:42 7.920591 0.148023 0.000000 1146 473
2018-01-19 16:25:43 10.307478 0.255757 0.000000 646 2211
2018-01-19 16:25:48 7.557487 0.141930 0.000000 1116 1355
2018-01-19 16:25:49 10.418647 0.276191 0.000000 4198 1161
2018-01-19 16:25:52 8.397193 0.374795 0.000000 1264 296
2018-01-19 16:25:55 6.171189 0.241353 0.000000 860 873
2018-01-19 16:25:56 7.070422 0.252756 0.000000 4049 1720
2018-01-19 16:25:57 7.565961 0.333978 0.000000 206 106
2018-01-19 16:26:00 3.628644 0.179937 0.000000 6835 330
2018-01-19 16:26:01 3.770169 0.154719 0.000000 209 331
2018-01-19 16:26:03 1.277915 0.107436 0.000000 744 2510
2018-01-19 16:26:04 1.658035 0.049755 0.000000 2507 1631
2018-01-19 16:26:05 1.334091 0.074994 0.000000 615 1327
2018-01-19 16:26:06 0.538563 0.076399 0.000000 1252 2448
2018-01-19 16:26:07 1.613733 0.049154 0.000000 1715 2480
2018-01-19 16:26:08 0.393396 0.021477 0.000000 2625 2883
2018-01-19 16:26:09 0.577093 0.055403 0.000000 1154 466
2018-01-19 16:26:10 6.365661 0.225017 0.000000 1863 2407
2018-01-19 16:26:11 8.654026 0.317067 0.000000 840 119
2018-01-19 16:26:12 9.317319 0.355702 0.000000 1575 705
2018-01-19 16:26:13 7.528717 0.603959 0.000000 178 68
